accuracy,unfairness,accuracy_train,unfairness_train,epsilon,models
0.6711506605394031,0.22590576404105747,0.6726718897138427,0.22419712882734472,0.0,"[{'accuracy': 0.6777251184834123, 'unfairness': 0.19587301587301592, 'accuracy_train': 0.6714082503556188, 'unfairness_train': 0.23178218228558345, 'description': ' if [priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [age_18-20]: [two_year_recid] = True\nelse if [gender_Male__AND__age_21-22]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6815165876777252, 'unfairness': 0.27256679001676676, 'accuracy_train': 0.6704599336178284, 'unfairness_train': 0.21224596802972456, 'description': ' if [priors_>3]: [two_year_recid] = True\nelse if [gender_Male__AND__age_21-22]: [two_year_recid] = True\nelse if [age_18-20]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6767772511848341, 'unfairness': 0.1844940789376176, 'accuracy_train': 0.6716453295400664, 'unfairness_train': 0.23501313926871875, 'description': ' if [priors_>3]: [two_year_recid] = True\nelse if [age_18-20]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [gender_Male__AND__age_21-22]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.674573055028463, 'unfairness': 0.252147066862222, 'accuracy_train': 0.6721972031287035, 'unfairness_train': 0.21863537737081107, 'description': ' if [age_18-20]: [two_year_recid] = True\nelse if [gender_Male__AND__age_21-22]: [two_year_recid] = True\nelse if [priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6451612903225806, 'unfairness': 0.22444786851566517, 'accuracy_train': 0.6776487319269969, 'unfairness_train': 0.22330897718188575, 'description': ' if [gender_Male__AND__age_18-20]: [two_year_recid] = True\nelse if [priors_>3]: [two_year_recid] = True\nelse if [gender_Male__AND__age_21-22]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}]"
0.6307598226570861,0.13000987450489754,0.6301441097538951,0.10653853642335691,0.89,"[{'accuracy': 0.6199052132701421, 'unfairness': 0.10235294117647059, 'accuracy_train': 0.6318160265528686, 'unfairness_train': 0.10857243471983374, 'description': ' if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [age_26-45__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_1__AND__age_23-25]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6369668246445498, 'unfairness': 0.21983646878947022, 'accuracy_train': 0.6448553816974869, 'unfairness_train': 0.10617350951540033, 'description': ' if [age_18-20]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6388625592417062, 'unfairness': 0.05780631678795334, 'accuracy_train': 0.6133238501659555, 'unfairness_train': 0.10321855611107766, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6366223908918406, 'unfairness': 0.16577165448295245, 'accuracy_train': 0.6383029153827922, 'unfairness_train': 0.10620025634424007, 'description': ' if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__juvenile-crimes_>0]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6214421252371917, 'unfairness': 0.10428199128764104, 'accuracy_train': 0.6224223749703721, 'unfairness_train': 0.10852792542623269, 'description': ' if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [age_26-45__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}]"
0.6222221822531184,0.10362233201188013,0.6254504476407896,0.10241267768183229,0.8965555555555556,"[{'accuracy': 0.6132701421800948, 'unfairness': 0.06528478057889825, 'accuracy_train': 0.6197249881460408, 'unfairness_train': 0.10137750101243681, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6369668246445498, 'unfairness': 0.21785695820130446, 'accuracy_train': 0.6441441441441441, 'unfairness_train': 0.10229894560700203, 'description': ' if [age_18-20]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6388625592417062, 'unfairness': 0.05780631678795334, 'accuracy_train': 0.6133238501659555, 'unfairness_train': 0.10321855611107766, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6252371916508539, 'unfairness': 0.14569258544960406, 'accuracy_train': 0.6337994785494193, 'unfairness_train': 0.10319418169470784, 'description': ' if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [gender_Male__AND__age_18-20]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5967741935483871, 'unfairness': 0.03147101904164051, 'accuracy_train': 0.6162597771983882, 'unfairness_train': 0.10197420398393708, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-misdemeanors_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}]"
0.6178598343480489,0.10517849206777394,0.6200931998227441,0.09482784025472304,0.9031111111111111,"[{'accuracy': 0.6132701421800948, 'unfairness': 0.06287581699346406, 'accuracy_train': 0.6180654338549075, 'unfairness_train': 0.0960902917578838, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6350710900473934, 'unfairness': 0.21070339101981728, 'accuracy_train': 0.6401137980085349, 'unfairness_train': 0.09609243551992153, 'description': ' if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-misdemeanors_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6303317535545023, 'unfairness': 0.05702820471017178, 'accuracy_train': 0.6078710289236605, 'unfairness_train': 0.0959430154809951, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-misdemeanors_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6195445920303605, 'unfairness': 0.14280544937310652, 'accuracy_train': 0.6228964209528324, 'unfairness_train': 0.09332334262441278, 'description': ' if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5910815939278937, 'unfairness': 0.05247959824231008, 'accuracy_train': 0.6115193173737853, 'unfairness_train': 0.09269011589040205, 'description': ' if [priors_0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_1__AND__age_23-25]: [two_year_recid] = False\nelse [two_year_recid] = True'}]"
0.6144489509609072,0.09098893771460412,0.6162527642848497,0.08826450939808272,0.9096666666666666,"[{'accuracy': 0.5971563981042654, 'unfairness': 0.05570494864612513, 'accuracy_train': 0.6130867709815079, 'unfairness_train': 0.08905500026411395, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6293838862559241, 'unfairness': 0.20093140404913323, 'accuracy_train': 0.6351351351351351, 'unfairness_train': 0.08972763575283349, 'description': ' if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__juvenile-crimes_>0]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6274881516587678, 'unfairness': 0.037901468779179215, 'accuracy_train': 0.6038406827880513, 'unfairness_train': 0.08751120037949522, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.618595825426945, 'unfairness': 0.1344866479580249, 'accuracy_train': 0.6183929841194595, 'unfairness_train': 0.08493175347669207, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5996204933586338, 'unfairness': 0.025920219140558143, 'accuracy_train': 0.6108082484000948, 'unfairness_train': 0.09009695711727889, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}]"
0.5979510238585574,0.10508377860400357,0.6110848201777707,0.08159676906858307,0.9162222222222222,"[{'accuracy': 0.5971563981042654, 'unfairness': 0.05329598506069094, 'accuracy_train': 0.6114272166903746, 'unfairness_train': 0.08376779100956094, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6208530805687204, 'unfairness': 0.1802721088435374, 'accuracy_train': 0.622569938359412, 'unfairness_train': 0.0829543920792975, 'description': ' if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5800947867298578, 'unfairness': 0.055049576855241505, 'accuracy_train': 0.6002844950213371, 'unfairness_train': 0.08107851183663634, 'description': ' if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.618595825426945, 'unfairness': 0.13249259930785723, 'accuracy_train': 0.6167338231808486, 'unfairness_train': 0.07952361762543891, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.573055028462998, 'unfairness': 0.10430862295269076, 'accuracy_train': 0.6044086276368807, 'unfairness_train': 0.08065953279198164, 'description': ' if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}]"
0.5954827918019371,0.08598909117142965,0.6071970474734911,0.07375267237447589,0.9227777777777778,"[{'accuracy': 0.5876777251184834, 'unfairness': 0.0036414565826330403, 'accuracy_train': 0.6031294452347084, 'unfairness_train': 0.0759150374748358, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6161137440758294, 'unfairness': 0.1792195705643821, 'accuracy_train': 0.6190137505926979, 'unfairness_train': 0.07292207695846381, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6018957345971564, 'unfairness': 0.027074595011190028, 'accuracy_train': 0.5995732574679943, 'unfairness_train': 0.07020379043431124, 'description': ' if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6081593927893738, 'unfairness': 0.1219025841792642, 'accuracy_train': 0.6103342024176345, 'unfairness_train': 0.07327406072410719, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5635673624288425, 'unfairness': 0.09810724951967889, 'accuracy_train': 0.6039345816544205, 'unfairness_train': 0.07644839628066138, 'description': ' if [gender_Female__AND__priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}]"
0.5968114247686538,0.08703125911576762,0.6041625912535707,0.06694928360990722,0.9293333333333333,"[{'accuracy': 0.5867298578199052, 'unfairness': 0.0017740429505135324, 'accuracy_train': 0.5926979611190137, 'unfairness_train': 0.06202616488927759, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [charge_degree_Felony__AND__priors_1]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6151658767772512, 'unfairness': 0.17561139548110233, 'accuracy_train': 0.6175912754860123, 'unfairness_train': 0.06787518010750981, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6018957345971564, 'unfairness': 0.027074595011190028, 'accuracy_train': 0.5995732574679943, 'unfairness_train': 0.07020379043431124, 'description': ' if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6081593927893738, 'unfairness': 0.11990853552909658, 'accuracy_train': 0.6086750414790235, 'unfairness_train': 0.06786592487285403, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [juvenile-felonies_=0__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5721062618595826, 'unfairness': 0.11078772660693564, 'accuracy_train': 0.6022754207158094, 'unfairness_train': 0.0667753577455834, 'description': ' if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}]"
0.5875201669109777,0.08143208491086276,0.5988525344995448,0.057955230448433634,0.9358888888888889,"[{'accuracy': 0.5867298578199052, 'unfairness': 0.0017740429505135324, 'accuracy_train': 0.5926979611190137, 'unfairness_train': 0.06202616488927759, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [charge_degree_Felony__AND__priors_1]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6113744075829384, 'unfairness': 0.15542851233870308, 'accuracy_train': 0.6095305832147937, 'unfairness_train': 0.06410025389947333, 'description': ' if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_2-3]: [two_year_recid] = True\nelse if [juvenile-misdemeanors_=0__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.5706161137440758, 'unfairness': 0.031913711075869614, 'accuracy_train': 0.591986723565671, 'unfairness_train': 0.05344275194265405, 'description': ' if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-crimes_>0]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6062618595825426, 'unfairness': 0.10573462215087792, 'accuracy_train': 0.598483052856127, 'unfairness_train': 0.05168256224836659, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.562618595825427, 'unfairness': 0.11230953603834962, 'accuracy_train': 0.601564351742119, 'unfairness_train': 0.05852441926239664, 'description': ' if [gender_Female__AND__priors_>3]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse if [juvenile-felonies_=0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}]"
0.5842988569835518,0.07149289351867408,0.5954862798078328,0.05007067980629705,0.9424444444444444,"[{'accuracy': 0.5706161137440758, 'unfairness': 0.005957049486461252, 'accuracy_train': 0.591986723565671, 'unfairness_train': 0.049665396963276404, 'description': ' if [age_26-45__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [priors_0__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.6037914691943128, 'unfairness': 0.13459564064496593, 'accuracy_train': 0.5990990990990991, 'unfairness_train': 0.042695814580599456, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.5706161137440758, 'unfairness': 0.031913711075869614, 'accuracy_train': 0.591986723565671, 'unfairness_train': 0.05344275194265405, 'description': ' if [age_23-25__AND__priors_2-3]: [two_year_recid] = True\nelse if [juvenile-crimes_>0]: [two_year_recid] = True\nelse if [age_23-25__AND__priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}, {'accuracy': 0.6062618595825426, 'unfairness': 0.10573462215087792, 'accuracy_train': 0.598483052856127, 'unfairness_train': 0.05168256224836659, 'description': ' if [priors_0__AND__charge_degree_Felony]: [two_year_recid] = False\nelse if [charge_degree_Misdemeanor__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_1__AND__juvenile-crimes_=0]: [two_year_recid] = False\nelse [two_year_recid] = True'}, {'accuracy': 0.5702087286527514, 'unfairness': 0.07926344423519566, 'accuracy_train': 0.5958757999525954, 'unfairness_train': 0.052866873296588734, 'description': ' if [juvenile-crimes_>0]: [two_year_recid] = True\nelse if [gender_Male__AND__age_26-45]: [two_year_recid] = False\nelse if [priors_>3]: [two_year_recid] = True\nelse [two_year_recid] = False'}]"
